seed,Group,chem,mean_weight,total_mean,sd_total_mean,above_threshold
54,mPFD,"2,3,4,7,8-pncdf",0.173406283,0.262474651,0.132506685,96
54,mPFD,PCB 118,0.068168351,0.085772087,0.079365683,54
54,Non-Dioxin-like PCBs,PCB 138,0.056268154,0.022887075,0.027888138,10
54,mPFD,"1,2,3,4,6,7,8-hxcdf",0.054027129,0.081696005,0.059970077,57
54,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.053758298,0.011581327,0.017004002,4
54,Non-Ortho PCBs,PCB 126,0.05336223,0.123166939,0.090888143,68
54,Non-Dioxin-like PCBs,PCB 153,0.051448246,0.017423753,0.030813948,7
54,mPFD,"1,2,3,4,6,7,8-hpcdd",0.049847167,0.025502809,0.031696889,12
54,mPFD,"1,2,3,6,7,8-hxcdd",0.046258341,0.021597053,0.029298756,10
54,Non-Dioxin-like PCBs,PCB 187,0.045870338,0.023013487,0.039626962,12
54,mPFD,"1,2,3,4,7,8-hxcdf",0.044251106,0.029768324,0.03640783,12
54,Non-Dioxin-like PCBs,PCB 194,0.028270017,0.039834125,0.045298732,24
54,mPFD,"1,2,3,6,7,8-hxcdf",0.027906769,0.023775785,0.02946219,8
54,Non-Dioxin-like PCBs,PCB 99,0.015014072,0.102371171,0.092976697,56
54,Non-Dioxin-like PCBs,PCB 170,0.010878722,0.010449381,0.019559485,4
54,Non-Dioxin-like PCBs,PCB 74,0.00969789,0.039520733,0.052661805,15
54,Non-Dioxin-like PCBs,PCB 180,6.26E-07,0.00353903,0.006393246,0
55,mPFD,"2,3,4,7,8-pncdf",0.490667586,0.262474651,0.132506685,96
55,Non-Ortho PCBs,PCB 169,0.145994132,0.075626265,0.076996433,44
55,Non-Ortho PCBs,PCB 126,0.111323574,0.123166939,0.090888143,68
55,mPFD,"1,2,3,4,6,7,8-hxcdf",0.096828591,0.081696005,0.059970077,57
55,Non-Dioxin-like PCBs,PCB 74,0.074020215,0.039520733,0.052661805,15
55,Non-Dioxin-like PCBs,PCB 194,0.034845211,0.039834125,0.045298732,24
55,Non-Dioxin-like PCBs,PCB 99,0.018194725,0.102371171,0.092976697,56
55,mPFD,"1,2,3,4,7,8-hxcdf",0.009440071,0.029768324,0.03640783,12
55,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.00672987,0.011581327,0.017004002,4
55,Non-Dioxin-like PCBs,PCB 138,0.004798884,0.022887075,0.027888138,10
55,mPFD,PCB 118,0.002976893,0.085772087,0.079365683,54
55,Non-Dioxin-like PCBs,PCB 180,0.002644373,0.00353903,0.006393246,0
55,mPFD,"1,2,3,6,7,8-hxcdf",0.00153463,0.023775785,0.02946219,8
55,Non-Dioxin-like PCBs,PCB 170,3.35E-07,0.010449381,0.019559485,4
55,Non-Dioxin-like PCBs,PCB 153,3.05E-07,0.017423753,0.030813948,7
55,Non-Dioxin-like PCBs,PCB 187,2.37E-07,0.023013487,0.039626962,12
55,mPFD,"1,2,3,4,6,7,8-hpcdd",2.07E-07,0.025502809,0.031696889,12
55,mPFD,"1,2,3,6,7,8-hxcdd",1.62E-07,0.021597053,0.029298756,10
56,Non-Ortho PCBs,PCB 126,0.341011948,0.123166939,0.090888143,68
56,mPFD,"2,3,4,7,8-pncdf",0.194319557,0.262474651,0.132506685,96
56,mPFD,"1,2,3,4,6,7,8-hxcdf",0.105106347,0.081696005,0.059970077,57
56,mPFD,"1,2,3,4,6,7,8-hpcdd",0.088370677,0.025502809,0.031696889,12
56,mPFD,"1,2,3,6,7,8-hxcdd",0.083013167,0.021597053,0.029298756,10
56,Non-Ortho PCBs,PCB 169,0.054572696,0.075626265,0.076996433,44
56,mPFD,PCB 118,0.040307506,0.085772087,0.079365683,54
56,Non-Dioxin-like PCBs,PCB 194,0.031085754,0.039834125,0.045298732,24
56,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.017898485,0.011581327,0.017004002,4
56,Non-Dioxin-like PCBs,PCB 99,0.016831773,0.102371171,0.092976697,56
56,Non-Dioxin-like PCBs,PCB 74,0.007211983,0.039520733,0.052661805,15
56,Non-Dioxin-like PCBs,PCB 187,0.005807492,0.023013487,0.039626962,12
56,Non-Dioxin-like PCBs,PCB 170,0.004223507,0.010449381,0.019559485,4
56,Non-Dioxin-like PCBs,PCB 153,0.003661864,0.017423753,0.030813948,7
56,mPFD,"1,2,3,4,7,8-hxcdf",0.002403055,0.029768324,0.03640783,12
56,Non-Dioxin-like PCBs,PCB 180,0.002254878,0.00353903,0.006393246,0
56,Non-Dioxin-like PCBs,PCB 138,0.001919275,0.022887075,0.027888138,10
56,mPFD,"1,2,3,6,7,8-hxcdf",3.44E-08,0.023775785,0.02946219,8
57,mPFD,"2,3,4,7,8-pncdf",0.456750732,0.262474651,0.132506685,96
57,Non-Dioxin-like PCBs,PCB 194,0.177219236,0.039834125,0.045298732,24
57,Non-Ortho PCBs,PCB 126,0.143074902,0.123166939,0.090888143,68
57,mPFD,"1,2,3,4,6,7,8-hxcdf",0.064617219,0.081696005,0.059970077,57
57,mPFD,PCB 118,0.057348953,0.085772087,0.079365683,54
57,Non-Ortho PCBs,PCB 169,0.025864442,0.075626265,0.076996433,44
57,Non-Dioxin-like PCBs,PCB 99,0.021573248,0.102371171,0.092976697,56
57,mPFD,"1,2,3,4,6,7,8-hpcdd",0.015580215,0.025502809,0.031696889,12
57,Non-Dioxin-like PCBs,PCB 170,0.01511022,0.010449381,0.019559485,4
57,Non-Dioxin-like PCBs,PCB 187,0.012385195,0.023013487,0.039626962,12
57,mPFD,"1,2,3,4,7,8-hxcdf",0.003627903,0.029768324,0.03640783,12
57,Non-Dioxin-like PCBs,PCB 180,0.003315729,0.00353903,0.006393246,0
57,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.002045396,0.011581327,0.017004002,4
57,mPFD,"1,2,3,6,7,8-hxcdf",0.001048552,0.023775785,0.02946219,8
57,Non-Dioxin-like PCBs,PCB 74,4.38E-04,0.039520733,0.052661805,15
57,Non-Dioxin-like PCBs,PCB 153,1.39E-07,0.017423753,0.030813948,7
57,Non-Dioxin-like PCBs,PCB 138,1.12E-07,0.022887075,0.027888138,10
57,mPFD,"1,2,3,6,7,8-hxcdd",5.20E-08,0.021597053,0.029298756,10
58,Non-Dioxin-like PCBs,PCB 99,0.300811561,0.102371171,0.092976697,56
58,mPFD,"2,3,4,7,8-pncdf",0.209796398,0.262474651,0.132506685,96
58,mPFD,"1,2,3,4,6,7,8-hxcdf",0.18577379,0.081696005,0.059970077,57
58,Non-Dioxin-like PCBs,PCB 138,0.070484287,0.022887075,0.027888138,10
58,mPFD,PCB 118,0.060217503,0.085772087,0.079365683,54
58,Non-Dioxin-like PCBs,PCB 153,0.057607526,0.017423753,0.030813948,7
58,Non-Ortho PCBs,PCB 126,0.030704064,0.123166939,0.090888143,68
58,Non-Dioxin-like PCBs,PCB 74,0.022321496,0.039520733,0.052661805,15
58,mPFD,"1,2,3,6,7,8-hxcdf",0.019294082,0.023775785,0.02946219,8
58,Non-Dioxin-like PCBs,PCB 180,0.012031685,0.00353903,0.006393246,0
58,Non-Ortho PCBs,PCB 169,0.009364856,0.075626265,0.076996433,44
58,Non-Dioxin-like PCBs,PCB 187,0.007519175,0.023013487,0.039626962,12
58,mPFD,"1,2,3,6,7,8-hxcdd",0.00499687,0.021597053,0.029298756,10
58,mPFD,"1,2,3,4,7,8-hxcdf",0.00473396,0.029768324,0.03640783,12
58,Non-Dioxin-like PCBs,PCB 194,0.002246715,0.039834125,0.045298732,24
58,mPFD,"1,2,3,4,6,7,8-hpcdd",0.001124213,0.025502809,0.031696889,12
58,Non-Dioxin-like PCBs,PCB 170,9.72E-04,0.010449381,0.019559485,4
58,mPFD,"1,2,3,4,6,7,8,9-ocdd",6.34E-08,0.011581327,0.017004002,4
59,mPFD,"2,3,4,7,8-pncdf",0.254973716,0.262474651,0.132506685,96
59,Non-Ortho PCBs,PCB 169,0.188444784,0.075626265,0.076996433,44
59,mPFD,"1,2,3,6,7,8-hxcdf",0.125534649,0.023775785,0.02946219,8
59,Non-Ortho PCBs,PCB 126,0.10087937,0.123166939,0.090888143,68
59,mPFD,"1,2,3,4,6,7,8-hxcdf",0.095077183,0.081696005,0.059970077,57
59,Non-Dioxin-like PCBs,PCB 74,0.084239635,0.039520733,0.052661805,15
59,mPFD,PCB 118,0.057322062,0.085772087,0.079365683,54
59,mPFD,"1,2,3,6,7,8-hxcdd",0.031907642,0.021597053,0.029298756,10
59,Non-Dioxin-like PCBs,PCB 99,0.017311798,0.102371171,0.092976697,56
59,mPFD,"1,2,3,4,7,8-hxcdf",0.014084135,0.029768324,0.03640783,12
59,Non-Dioxin-like PCBs,PCB 138,0.011085389,0.022887075,0.027888138,10
59,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.006564871,0.011581327,0.017004002,4
59,Non-Dioxin-like PCBs,PCB 194,0.006409697,0.039834125,0.045298732,24
59,Non-Dioxin-like PCBs,PCB 153,0.003245735,0.017423753,0.030813948,7
59,Non-Dioxin-like PCBs,PCB 187,0.002169092,0.023013487,0.039626962,12
59,Non-Dioxin-like PCBs,PCB 170,7.50E-04,0.010449381,0.019559485,4
59,Non-Dioxin-like PCBs,PCB 180,3.72E-07,0.00353903,0.006393246,0
59,mPFD,"1,2,3,4,6,7,8-hpcdd",1.23E-07,0.025502809,0.031696889,12
60,mPFD,"2,3,4,7,8-pncdf",0.280973975,0.262474651,0.132506685,96
60,mPFD,PCB 118,0.23067803,0.085772087,0.079365683,54
60,Non-Ortho PCBs,PCB 126,0.214631255,0.123166939,0.090888143,68
60,Non-Dioxin-like PCBs,PCB 99,0.079193122,0.102371171,0.092976697,56
60,mPFD,"1,2,3,4,7,8-hxcdf",0.065701153,0.029768324,0.03640783,12
60,mPFD,"1,2,3,4,6,7,8-hxcdf",0.054790886,0.081696005,0.059970077,57
60,Non-Ortho PCBs,PCB 169,0.019559698,0.075626265,0.076996433,44
60,mPFD,"1,2,3,4,6,7,8-hpcdd",0.014937527,0.025502809,0.031696889,12
60,Non-Dioxin-like PCBs,PCB 194,0.014200672,0.039834125,0.045298732,24
60,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.010368834,0.011581327,0.017004002,4
60,Non-Dioxin-like PCBs,PCB 74,0.005968689,0.039520733,0.052661805,15
60,Non-Dioxin-like PCBs,PCB 138,0.00587477,0.022887075,0.027888138,10
60,Non-Dioxin-like PCBs,PCB 187,0.00284442,0.023013487,0.039626962,12
60,mPFD,"1,2,3,6,7,8-hxcdd",2.76E-04,0.021597053,0.029298756,10
60,Non-Dioxin-like PCBs,PCB 153,5.12E-07,0.017423753,0.030813948,7
60,Non-Dioxin-like PCBs,PCB 170,3.08E-07,0.010449381,0.019559485,4
60,Non-Dioxin-like PCBs,PCB 180,1.94E-07,0.00353903,0.006393246,0
60,mPFD,"1,2,3,6,7,8-hxcdf",1.70E-07,0.023775785,0.02946219,8
61,mPFD,"2,3,4,7,8-pncdf",0.512278724,0.262474651,0.132506685,96
61,mPFD,PCB 118,0.246496645,0.085772087,0.079365683,54
61,Non-Dioxin-like PCBs,PCB 138,0.053650791,0.022887075,0.027888138,10
61,Non-Ortho PCBs,PCB 169,0.051356385,0.075626265,0.076996433,44
61,Non-Ortho PCBs,PCB 126,0.041833677,0.123166939,0.090888143,68
61,mPFD,"1,2,3,4,6,7,8-hxcdf",0.033211815,0.081696005,0.059970077,57
61,Non-Dioxin-like PCBs,PCB 99,0.027010894,0.102371171,0.092976697,56
61,Non-Dioxin-like PCBs,PCB 153,0.010788598,0.017423753,0.030813948,7
61,mPFD,"1,2,3,4,6,7,8-hpcdd",0.008282512,0.025502809,0.031696889,12
61,Non-Dioxin-like PCBs,PCB 74,0.006312807,0.039520733,0.052661805,15
61,Non-Dioxin-like PCBs,PCB 194,0.006000135,0.039834125,0.045298732,24
61,Non-Dioxin-like PCBs,PCB 170,0.001211923,0.010449381,0.019559485,4
61,Non-Dioxin-like PCBs,PCB 187,8.50E-04,0.023013487,0.039626962,12
61,Non-Dioxin-like PCBs,PCB 180,7.04E-04,0.00353903,0.006393246,0
61,mPFD,"1,2,3,4,7,8-hxcdf",1.04E-05,0.029768324,0.03640783,12
61,mPFD,"1,2,3,6,7,8-hxcdf",3.79E-07,0.023775785,0.02946219,8
61,mPFD,"1,2,3,6,7,8-hxcdd",2.65E-07,0.021597053,0.029298756,10
61,mPFD,"1,2,3,4,6,7,8,9-ocdd",2.33E-07,0.011581327,0.017004002,4
62,mPFD,"1,2,3,4,7,8-hxcdf",0.271896735,0.029768324,0.03640783,12
62,mPFD,"2,3,4,7,8-pncdf",0.191162158,0.262474651,0.132506685,96
62,mPFD,"1,2,3,4,6,7,8-hxcdf",0.174183016,0.081696005,0.059970077,57
62,Non-Ortho PCBs,PCB 126,0.087777948,0.123166939,0.090888143,68
62,mPFD,PCB 118,0.077496579,0.085772087,0.079365683,54
62,Non-Ortho PCBs,PCB 169,0.057380875,0.075626265,0.076996433,44
62,Non-Dioxin-like PCBs,PCB 74,0.045154414,0.039520733,0.052661805,15
62,mPFD,"1,2,3,6,7,8-hxcdf",0.025956906,0.023775785,0.02946219,8
62,Non-Dioxin-like PCBs,PCB 170,0.01923753,0.010449381,0.019559485,4
62,Non-Dioxin-like PCBs,PCB 187,0.014886835,0.023013487,0.039626962,12
62,Non-Dioxin-like PCBs,PCB 194,0.010846133,0.039834125,0.045298732,24
62,Non-Dioxin-like PCBs,PCB 99,0.010481319,0.102371171,0.092976697,56
62,Non-Dioxin-like PCBs,PCB 138,0.004861983,0.022887075,0.027888138,10
62,Non-Dioxin-like PCBs,PCB 180,0.004279203,0.00353903,0.006393246,0
62,mPFD,"1,2,3,6,7,8-hxcdd",0.002911969,0.021597053,0.029298756,10
62,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.001080448,0.011581327,0.017004002,4
62,mPFD,"1,2,3,4,6,7,8-hpcdd",4.06E-04,0.025502809,0.031696889,12
62,Non-Dioxin-like PCBs,PCB 153,1.43E-07,0.017423753,0.030813948,7
63,mPFD,"2,3,4,7,8-pncdf",0.24055548,0.262474651,0.132506685,96
63,Non-Ortho PCBs,PCB 126,0.180686693,0.123166939,0.090888143,68
63,Non-Ortho PCBs,PCB 169,0.13110804,0.075626265,0.076996433,44
63,mPFD,"1,2,3,6,7,8-hxcdf",0.120082634,0.023775785,0.02946219,8
63,mPFD,"1,2,3,4,6,7,8-hxcdf",0.08472971,0.081696005,0.059970077,57
63,Non-Dioxin-like PCBs,PCB 74,0.051434521,0.039520733,0.052661805,15
63,mPFD,"1,2,3,4,7,8-hxcdf",0.048776587,0.029768324,0.03640783,12
63,mPFD,PCB 118,0.041174521,0.085772087,0.079365683,54
63,mPFD,"1,2,3,6,7,8-hxcdd",0.036849279,0.021597053,0.029298756,10
63,Non-Dioxin-like PCBs,PCB 99,0.033769625,0.102371171,0.092976697,56
63,Non-Dioxin-like PCBs,PCB 194,0.010978932,0.039834125,0.045298732,24
63,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.008692332,0.011581327,0.017004002,4
63,Non-Dioxin-like PCBs,PCB 170,0.003733465,0.010449381,0.019559485,4
63,mPFD,"1,2,3,4,6,7,8-hpcdd",0.003144026,0.025502809,0.031696889,12
63,Non-Dioxin-like PCBs,PCB 187,0.002644127,0.023013487,0.039626962,12
63,Non-Dioxin-like PCBs,PCB 138,0.001639536,0.022887075,0.027888138,10
63,Non-Dioxin-like PCBs,PCB 153,2.46E-07,0.017423753,0.030813948,7
63,Non-Dioxin-like PCBs,PCB 180,2.46E-07,0.00353903,0.006393246,0
64,mPFD,"2,3,4,7,8-pncdf",0.25930445,0.262474651,0.132506685,96
64,Non-Dioxin-like PCBs,PCB 187,0.162915529,0.023013487,0.039626962,12
64,Non-Ortho PCBs,PCB 126,0.122890409,0.123166939,0.090888143,68
64,Non-Dioxin-like PCBs,PCB 194,0.105721954,0.039834125,0.045298732,24
64,Non-Dioxin-like PCBs,PCB 99,0.067887768,0.102371171,0.092976697,56
64,mPFD,"1,2,3,6,7,8-hxcdd",0.049168002,0.021597053,0.029298756,10
64,mPFD,PCB 118,0.040187299,0.085772087,0.079365683,54
64,Non-Dioxin-like PCBs,PCB 74,0.038617278,0.039520733,0.052661805,15
64,Non-Dioxin-like PCBs,PCB 138,0.037213663,0.022887075,0.027888138,10
64,mPFD,"1,2,3,4,6,7,8-hpcdd",0.027811265,0.025502809,0.031696889,12
64,Non-Ortho PCBs,PCB 169,0.021188708,0.075626265,0.076996433,44
64,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.015375314,0.011581327,0.017004002,4
64,mPFD,"1,2,3,6,7,8-hxcdf",0.012839714,0.023775785,0.02946219,8
64,Non-Dioxin-like PCBs,PCB 153,0.011484412,0.017423753,0.030813948,7
64,mPFD,"1,2,3,4,6,7,8-hxcdf",0.010695686,0.081696005,0.059970077,57
64,Non-Dioxin-like PCBs,PCB 180,0.010161551,0.00353903,0.006393246,0
64,mPFD,"1,2,3,4,7,8-hxcdf",0.006532382,0.029768324,0.03640783,12
64,Non-Dioxin-like PCBs,PCB 170,4.62E-06,0.010449381,0.019559485,4
65,mPFD,"2,3,4,7,8-pncdf",0.403370942,0.262474651,0.132506685,96
65,mPFD,PCB 118,0.085852812,0.085772087,0.079365683,54
65,Non-Ortho PCBs,PCB 169,0.078755693,0.075626265,0.076996433,44
65,mPFD,"1,2,3,6,7,8-hxcdf",0.076606593,0.023775785,0.02946219,8
65,Non-Ortho PCBs,PCB 126,0.070932952,0.123166939,0.090888143,68
65,Non-Dioxin-like PCBs,PCB 138,0.062288051,0.022887075,0.027888138,10
65,mPFD,"1,2,3,4,7,8-hxcdf",0.056717613,0.029768324,0.03640783,12
65,mPFD,"1,2,3,4,6,7,8-hxcdf",0.036705329,0.081696005,0.059970077,57
65,Non-Dioxin-like PCBs,PCB 74,0.026884426,0.039520733,0.052661805,15
65,mPFD,"1,2,3,6,7,8-hxcdd",0.025016043,0.021597053,0.029298756,10
65,mPFD,"1,2,3,4,6,7,8-hpcdd",0.020426945,0.025502809,0.031696889,12
65,Non-Dioxin-like PCBs,PCB 194,0.018190849,0.039834125,0.045298732,24
65,Non-Dioxin-like PCBs,PCB 99,0.015738798,0.102371171,0.092976697,56
65,Non-Dioxin-like PCBs,PCB 153,0.014075137,0.017423753,0.030813948,7
65,Non-Dioxin-like PCBs,PCB 187,0.005685239,0.023013487,0.039626962,12
65,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.002752037,0.011581327,0.017004002,4
65,Non-Dioxin-like PCBs,PCB 180,2.73E-07,0.00353903,0.006393246,0
65,Non-Dioxin-like PCBs,PCB 170,2.67E-07,0.010449381,0.019559485,4
66,Non-Ortho PCBs,PCB 169,0.18586564,0.075626265,0.076996433,44
66,mPFD,"2,3,4,7,8-pncdf",0.149541271,0.262474651,0.132506685,96
66,Non-Dioxin-like PCBs,PCB 194,0.103279131,0.039834125,0.045298732,24
66,Non-Dioxin-like PCBs,PCB 74,0.099919446,0.039520733,0.052661805,15
66,mPFD,"1,2,3,4,7,8-hxcdf",0.081976195,0.029768324,0.03640783,12
66,Non-Dioxin-like PCBs,PCB 99,0.06982839,0.102371171,0.092976697,56
66,mPFD,"1,2,3,4,6,7,8-hxcdf",0.063334052,0.081696005,0.059970077,57
66,Non-Dioxin-like PCBs,PCB 138,0.063299568,0.022887075,0.027888138,10
66,mPFD,PCB 118,0.061945072,0.085772087,0.079365683,54
66,Non-Ortho PCBs,PCB 126,0.033618382,0.123166939,0.090888143,68
66,Non-Dioxin-like PCBs,PCB 153,0.028062546,0.017423753,0.030813948,7
66,mPFD,"1,2,3,4,6,7,8-hpcdd",0.015102497,0.025502809,0.031696889,12
66,Non-Dioxin-like PCBs,PCB 187,0.015080525,0.023013487,0.039626962,12
66,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.01392118,0.011581327,0.017004002,4
66,mPFD,"1,2,3,6,7,8-hxcdd",0.006392347,0.021597053,0.029298756,10
66,mPFD,"1,2,3,6,7,8-hxcdf",0.004167537,0.023775785,0.02946219,8
66,Non-Dioxin-like PCBs,PCB 170,0.003796505,0.010449381,0.019559485,4
66,Non-Dioxin-like PCBs,PCB 180,8.70E-04,0.00353903,0.006393246,0
67,Non-Ortho PCBs,PCB 126,0.227415911,0.123166939,0.090888143,68
67,mPFD,"2,3,4,7,8-pncdf",0.221196999,0.262474651,0.132506685,96
67,mPFD,"1,2,3,4,6,7,8-hxcdf",0.142914267,0.081696005,0.059970077,57
67,Non-Dioxin-like PCBs,PCB 99,0.103081719,0.102371171,0.092976697,56
67,Non-Ortho PCBs,PCB 169,0.094483311,0.075626265,0.076996433,44
67,mPFD,PCB 118,0.086845517,0.085772087,0.079365683,54
67,Non-Dioxin-like PCBs,PCB 194,0.052360957,0.039834125,0.045298732,24
67,mPFD,"1,2,3,4,7,8-hxcdf",0.043647001,0.029768324,0.03640783,12
67,Non-Dioxin-like PCBs,PCB 74,0.012279392,0.039520733,0.052661805,15
67,Non-Dioxin-like PCBs,PCB 180,0.005100241,0.00353903,0.006393246,0
67,Non-Dioxin-like PCBs,PCB 187,0.005079358,0.023013487,0.039626962,12
67,mPFD,"1,2,3,4,6,7,8-hpcdd",0.002274642,0.025502809,0.031696889,12
67,Non-Dioxin-like PCBs,PCB 138,0.001869403,0.022887075,0.027888138,10
67,Non-Dioxin-like PCBs,PCB 153,0.001450762,0.017423753,0.030813948,7
67,Non-Dioxin-like PCBs,PCB 170,2.64E-07,0.010449381,0.019559485,4
67,mPFD,"1,2,3,6,7,8-hxcdd",1.10E-07,0.021597053,0.029298756,10
67,mPFD,"1,2,3,6,7,8-hxcdf",8.71E-08,0.023775785,0.02946219,8
67,mPFD,"1,2,3,4,6,7,8,9-ocdd",6.01E-08,0.011581327,0.017004002,4
68,mPFD,"1,2,3,4,6,7,8-hxcdf",0.239108947,0.081696005,0.059970077,57
68,Non-Ortho PCBs,PCB 169,0.234731988,0.075626265,0.076996433,44
68,Non-Dioxin-like PCBs,PCB 99,0.109070704,0.102371171,0.092976697,56
68,Non-Ortho PCBs,PCB 126,0.107747877,0.123166939,0.090888143,68
68,mPFD,"2,3,4,7,8-pncdf",0.064346968,0.262474651,0.132506685,96
68,mPFD,"1,2,3,6,7,8-hxcdd",0.061353117,0.021597053,0.029298756,10
68,mPFD,"1,2,3,4,7,8-hxcdf",0.038486341,0.029768324,0.03640783,12
68,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.027259597,0.011581327,0.017004002,4
68,mPFD,"1,2,3,6,7,8-hxcdf",0.026509271,0.023775785,0.02946219,8
68,Non-Dioxin-like PCBs,PCB 74,0.025167876,0.039520733,0.052661805,15
68,mPFD,PCB 118,0.024555262,0.085772087,0.079365683,54
68,Non-Dioxin-like PCBs,PCB 194,0.020219879,0.039834125,0.045298732,24
68,mPFD,"1,2,3,4,6,7,8-hpcdd",0.009466595,0.025502809,0.031696889,12
68,Non-Dioxin-like PCBs,PCB 138,0.008130154,0.022887075,0.027888138,10
68,Non-Dioxin-like PCBs,PCB 153,0.003844677,0.017423753,0.030813948,7
68,Non-Dioxin-like PCBs,PCB 170,3.16E-07,0.010449381,0.019559485,4
68,Non-Dioxin-like PCBs,PCB 180,2.19E-07,0.00353903,0.006393246,0
68,Non-Dioxin-like PCBs,PCB 187,2.13E-07,0.023013487,0.039626962,12
69,mPFD,PCB 118,0.235448996,0.085772087,0.079365683,54
69,Non-Ortho PCBs,PCB 169,0.183459983,0.075626265,0.076996433,44
69,mPFD,"2,3,4,7,8-pncdf",0.139486822,0.262474651,0.132506685,96
69,mPFD,"1,2,3,6,7,8-hxcdf",0.091277302,0.023775785,0.02946219,8
69,mPFD,"1,2,3,4,6,7,8-hxcdf",0.07888521,0.081696005,0.059970077,57
69,Non-Ortho PCBs,PCB 126,0.057535559,0.123166939,0.090888143,68
69,Non-Dioxin-like PCBs,PCB 74,0.051248462,0.039520733,0.052661805,15
69,mPFD,"1,2,3,4,7,8-hxcdf",0.047167064,0.029768324,0.03640783,12
69,Non-Dioxin-like PCBs,PCB 99,0.046923338,0.102371171,0.092976697,56
69,mPFD,"1,2,3,4,6,7,8-hpcdd",0.035018732,0.025502809,0.031696889,12
69,Non-Dioxin-like PCBs,PCB 138,0.014087342,0.022887075,0.027888138,10
69,mPFD,"1,2,3,6,7,8-hxcdd",0.009322537,0.021597053,0.029298756,10
69,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.004435918,0.011581327,0.017004002,4
69,Non-Dioxin-like PCBs,PCB 187,0.003064776,0.023013487,0.039626962,12
69,Non-Dioxin-like PCBs,PCB 194,0.001453091,0.039834125,0.045298732,24
69,Non-Dioxin-like PCBs,PCB 170,0.001184503,0.010449381,0.019559485,4
69,Non-Dioxin-like PCBs,PCB 153,2.47E-07,0.017423753,0.030813948,7
69,Non-Dioxin-like PCBs,PCB 180,1.18E-07,0.00353903,0.006393246,0
70,mPFD,PCB 118,0.341626029,0.085772087,0.079365683,54
70,mPFD,"1,2,3,4,6,7,8-hxcdf",0.188557617,0.081696005,0.059970077,57
70,mPFD,"2,3,4,7,8-pncdf",0.131078705,0.262474651,0.132506685,96
70,Non-Ortho PCBs,PCB 126,0.104145626,0.123166939,0.090888143,68
70,Non-Ortho PCBs,PCB 169,0.05276421,0.075626265,0.076996433,44
70,mPFD,"1,2,3,6,7,8-hxcdf",0.049155799,0.023775785,0.02946219,8
70,mPFD,"1,2,3,4,6,7,8-hpcdd",0.036899406,0.025502809,0.031696889,12
70,Non-Dioxin-like PCBs,PCB 74,0.026927881,0.039520733,0.052661805,15
70,mPFD,"1,2,3,6,7,8-hxcdd",0.017609407,0.021597053,0.029298756,10
70,mPFD,"1,2,3,4,7,8-hxcdf",0.012095015,0.029768324,0.03640783,12
70,Non-Dioxin-like PCBs,PCB 194,0.010526751,0.039834125,0.045298732,24
70,Non-Dioxin-like PCBs,PCB 99,0.009998885,0.102371171,0.092976697,56
70,Non-Dioxin-like PCBs,PCB 153,0.007287726,0.017423753,0.030813948,7
70,Non-Dioxin-like PCBs,PCB 170,0.00603594,0.010449381,0.019559485,4
70,Non-Dioxin-like PCBs,PCB 187,0.004054598,0.023013487,0.039626962,12
70,Non-Dioxin-like PCBs,PCB 180,0.001236179,0.00353903,0.006393246,0
70,Non-Dioxin-like PCBs,PCB 138,1.53E-07,0.022887075,0.027888138,10
70,mPFD,"1,2,3,4,6,7,8,9-ocdd",7.38E-08,0.011581327,0.017004002,4
71,mPFD,PCB 118,0.277565184,0.085772087,0.079365683,54
71,mPFD,"2,3,4,7,8-pncdf",0.261677363,0.262474651,0.132506685,96
71,Non-Dioxin-like PCBs,PCB 99,0.143357731,0.102371171,0.092976697,56
71,Non-Ortho PCBs,PCB 169,0.061503305,0.075626265,0.076996433,44
71,mPFD,"1,2,3,4,6,7,8,9-ocdd",0.051058463,0.011581327,0.017004002,4
71,mPFD,"1,2,3,4,6,7,8-hxcdf",0.045050624,0.081696005,0.059970077,57
71,Non-Dioxin-like PCBs,PCB 153,0.037781559,0.017423753,0.030813948,7
71,mPFD,"1,2,3,4,6,7,8-hpcdd",0.036596134,0.025502809,0.031696889,12
71,Non-Ortho PCBs,PCB 126,0.032244272,0.123166939,0.090888143,68
71,Non-Dioxin-like PCBs,PCB 138,0.011509085,0.022887075,0.027888138,10
71,mPFD,"1,2,3,6,7,8-hxcdf",0.01009538,0.023775785,0.02946219,8
71,Non-Dioxin-like PCBs,PCB 170,0.009239763,0.010449381,0.019559485,4
71,Non-Dioxin-like PCBs,PCB 74,0.008632255,0.039520733,0.052661805,15
71,Non-Dioxin-like PCBs,PCB 187,0.005746441,0.023013487,0.039626962,12
