seed,variable,mean_weight
34,LBXHXCLA,0.04855937835510658
34,LBX118LA,0.04765998397324014
34,LBX138LA,0.031286736648517284
34,LBXF05LA,0.017648721435466586
34,LBX194LA,0.011651364942411735
34,LBX170LA,0.011250408652656361
34,LBX153LA,0.010869099830096061
34,LBXF04LA,0.00932264020438541
34,LBX180LA,0.006847943205065034
34,LBX074LA,0.005961583701503381
34,LBX187LA,0.005767379949576632
34,LBXD07LA,8.033701869014121e-4
34,LBXD05LA,5.556848476955066e-4
34,LBXD03LA,5.556810517646707e-4
35,LBXF03LA,0.4101283402994387
35,LBXF08LA,0.24796898313262808
35,LBXHXCLA,0.1347500062427323
35,LBXPCBLA,0.09834425820483272
35,LBX194LA,0.043645185900010625
35,LBX099LA,0.017266228065920618
35,LBXF05LA,0.010097481225582173
35,LBX180LA,0.008238159746507413
35,LBX187LA,0.007773460100943593
35,LBX118LA,0.007516551288795192
35,LBXD07LA,0.005488229522112349
35,LBX170LA,0.005009172470785877
35,LBX074LA,0.0033858234366111848
35,LBXD03LA,3.866223091222363e-4
35,LBX138LA,4.914915642703409e-7
35,LBXF04LA,4.818889148865113e-7
35,LBX153LA,3.6923093783858045e-7
35,LBXD05LA,1.554425599670906e-7
36,LBXF03LA,0.22110350625817554
36,LBXF08LA,0.19488416498256228
36,LBXPCBLA,0.1661813527467193
36,LBXD05LA,0.12956852964450233
36,LBX194LA,0.1107417738950169
36,LBX118LA,0.057466610107163765
36,LBX074LA,0.033329375718524186
36,LBX187LA,0.023779009814779345
36,LBXD07LA,0.020917960810960767
36,LBXF05LA,0.012116794717857513
36,LBXD03LA,0.008325732995161334
36,LBX170LA,0.006103175403811416
36,LBX099LA,0.005646063536232759
36,LBXHXCLA,0.0031403908040819606
36,LBX138LA,0.0030717517271589066
36,LBX180LA,0.0012080243308168733
36,LBX153LA,0.0012079575955517396
36,LBXF04LA,0.0012078249109232348
