"","seed","Group","chem","beta_lasso","mean","se","number_nonzero"
"622",35,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"623",35,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"624",35,"mPFD","2,3,4,7,8-pncdf",0.0213499817236964,0.022785687851283,9.85868262387431e-05,100
"625",35,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"626",35,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"627",35,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"628",35,"Non-Ortho PCBs","PCB 126",0.0099320899796288,0.010731540842584,5.24662956248506e-05,100
"629",35,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"630",35,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"631",36,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"632",36,"Non-Dioxin-like PCBs","PCB 99",0.00137096222544985,0.00207883006469387,0.000103872062126573,100
"633",36,"mPFD","PCB 118",0.00339259251451403,0.00417413751941203,0.00015889455616173,100
"634",36,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"635",36,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"636",36,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"637",36,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"638",36,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"639",36,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"640",36,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"641",36,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"642",36,"mPFD","2,3,4,7,8-pncdf",0.0220294215174968,0.022785687851283,9.85868262387431e-05,100
"643",36,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"644",36,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"645",36,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"646",36,"Non-Ortho PCBs","PCB 126",0.010321264063308,0.010731540842584,5.24662956248506e-05,100
"647",36,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"648",36,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"649",37,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"650",37,"Non-Dioxin-like PCBs","PCB 99",0.00233239851005607,0.00207883006469387,0.000103872062126573,100
"651",37,"mPFD","PCB 118",0.0041102234433308,0.00417413751941203,0.00015889455616173,100
"652",37,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"653",37,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"654",37,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"655",37,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"656",37,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"657",37,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"658",37,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"659",37,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"660",37,"mPFD","2,3,4,7,8-pncdf",0.02309937191823,0.022785687851283,9.85868262387431e-05,100
"661",37,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"662",37,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"663",37,"mPFD","1,2,3,4,6,7,8-hxcdf",0.000554558937332465,0.000812445079317047,0.000192221485691723,71
"664",37,"Non-Ortho PCBs","PCB 126",0.0109212743305355,0.010731540842584,5.24662956248506e-05,100
"665",37,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"666",37,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"667",38,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"668",38,"Non-Dioxin-like PCBs","PCB 99",0.00137096222544985,0.00207883006469387,0.000103872062126573,100
"669",38,"mPFD","PCB 118",0.00339259251451403,0.00417413751941203,0.00015889455616173,100
"670",38,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"671",38,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"672",38,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"673",38,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"674",38,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"675",38,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"676",38,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"677",38,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"678",38,"mPFD","2,3,4,7,8-pncdf",0.0220294215174968,0.022785687851283,9.85868262387431e-05,100
"679",38,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"680",38,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"681",38,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"682",38,"Non-Ortho PCBs","PCB 126",0.010321264063308,0.010731540842584,5.24662956248506e-05,100
"683",38,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"684",38,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"685",39,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"686",39,"Non-Dioxin-like PCBs","PCB 99",0.00137096222544985,0.00207883006469387,0.000103872062126573,100
"687",39,"mPFD","PCB 118",0.00339259251451403,0.00417413751941203,0.00015889455616173,100
"688",39,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"689",39,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"690",39,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"691",39,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"692",39,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"693",39,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"694",39,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"695",39,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"696",39,"mPFD","2,3,4,7,8-pncdf",0.0220294215174968,0.022785687851283,9.85868262387431e-05,100
"697",39,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"698",39,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"699",39,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"700",39,"Non-Ortho PCBs","PCB 126",0.010321264063308,0.010731540842584,5.24662956248506e-05,100
"701",39,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"702",39,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"703",40,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"704",40,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"705",40,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"706",40,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"707",40,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"708",40,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"709",40,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"710",40,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"711",40,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"712",40,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"713",40,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"714",40,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"715",40,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"716",40,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"717",40,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"718",40,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"719",40,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"720",40,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"721",41,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"722",41,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"723",41,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"724",41,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"725",41,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"726",41,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"727",41,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"728",41,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"729",41,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"730",41,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"731",41,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"732",41,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"733",41,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"734",41,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"735",41,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"736",41,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"737",41,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"738",41,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"739",42,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"740",42,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"741",42,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"742",42,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"743",42,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"744",42,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"745",42,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"746",42,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"747",42,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"748",42,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"749",42,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"750",42,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"751",42,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"752",42,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"753",42,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"754",42,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"755",42,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"756",42,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"757",43,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"758",43,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"759",43,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"760",43,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"761",43,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"762",43,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"763",43,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"764",43,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"765",43,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"766",43,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"767",43,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"768",43,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"769",43,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"770",43,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"771",43,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"772",43,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"773",43,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"774",43,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"775",44,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"776",44,"Non-Dioxin-like PCBs","PCB 99",0.00354263093697166,0.00207883006469387,0.000103872062126573,100
"777",44,"mPFD","PCB 118",0.0054641968961807,0.00417413751941203,0.00015889455616173,100
"778",44,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"779",44,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"780",44,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"781",44,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"782",44,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"783",44,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"784",44,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"785",44,"mPFD","1,2,3,4,6,7,8,9-ocdd",-0.00241350876180237,-0.000793342774437702,0.000258429964777081,11
"786",44,"mPFD","2,3,4,7,8-pncdf",0.0244136489392099,0.022785687851283,9.85868262387431e-05,100
"787",44,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"788",44,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"789",44,"mPFD","1,2,3,4,6,7,8-hxcdf",0.0031059805768771,0.000812445079317047,0.000192221485691723,71
"790",44,"Non-Ortho PCBs","PCB 126",0.0117608881348596,0.010731540842584,5.24662956248506e-05,100
"791",44,"Non-Ortho PCBs","PCB 169",0.000816825929849135,0.000500002439143377,0.000189547658862809,11
"792",44,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"793",45,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"794",45,"Non-Dioxin-like PCBs","PCB 99",0.000740520297643303,0.00207883006469387,0.000103872062126573,100
"795",45,"mPFD","PCB 118",0.00303638446904133,0.00417413751941203,0.00015889455616173,100
"796",45,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"797",45,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"798",45,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"799",45,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"800",45,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"801",45,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"802",45,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"803",45,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"804",45,"mPFD","2,3,4,7,8-pncdf",0.0213499817236964,0.022785687851283,9.85868262387431e-05,100
"805",45,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"806",45,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"807",45,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"808",45,"Non-Ortho PCBs","PCB 126",0.0099320899796288,0.010731540842584,5.24662956248506e-05,100
"809",45,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"810",45,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"811",46,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"812",46,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"813",46,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"814",46,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"815",46,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"816",46,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"817",46,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"818",46,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"819",46,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"820",46,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"821",46,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"822",46,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"823",46,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"824",46,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"825",46,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"826",46,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"827",46,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"828",46,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"829",47,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"830",47,"Non-Dioxin-like PCBs","PCB 99",0.00268186041639912,0.00207883006469387,0.000103872062126573,100
"831",47,"mPFD","PCB 118",0.00447308167193643,0.00417413751941203,0.00015889455616173,100
"832",47,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"833",47,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"834",47,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"835",47,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"836",47,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"837",47,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"838",47,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"839",47,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"840",47,"mPFD","2,3,4,7,8-pncdf",0.0235162830269105,0.022785687851283,9.85868262387431e-05,100
"841",47,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"842",47,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"843",47,"mPFD","1,2,3,4,6,7,8-hxcdf",0.00102516400797152,0.000812445079317047,0.000192221485691723,71
"844",47,"Non-Ortho PCBs","PCB 126",0.011147895710316,0.010731540842584,5.24662956248506e-05,100
"845",47,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"846",47,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"847",48,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"848",48,"Non-Dioxin-like PCBs","PCB 99",0.00233239851005607,0.00207883006469387,0.000103872062126573,100
"849",48,"mPFD","PCB 118",0.0041102234433308,0.00417413751941203,0.00015889455616173,100
"850",48,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"851",48,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"852",48,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"853",48,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"854",48,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"855",48,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"856",48,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"857",48,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"858",48,"mPFD","2,3,4,7,8-pncdf",0.02309937191823,0.022785687851283,9.85868262387431e-05,100
"859",48,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"860",48,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"861",48,"mPFD","1,2,3,4,6,7,8-hxcdf",0.000554558937332465,0.000812445079317047,0.000192221485691723,71
"862",48,"Non-Ortho PCBs","PCB 126",0.0109212743305355,0.010731540842584,5.24662956248506e-05,100
"863",48,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"864",48,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"865",49,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"866",49,"Non-Dioxin-like PCBs","PCB 99",0.000740520297643303,0.00207883006469387,0.000103872062126573,100
"867",49,"mPFD","PCB 118",0.00303638446904133,0.00417413751941203,0.00015889455616173,100
"868",49,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"869",49,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"870",49,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"871",49,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"872",49,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"873",49,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"874",49,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"875",49,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"876",49,"mPFD","2,3,4,7,8-pncdf",0.0213499817236964,0.022785687851283,9.85868262387431e-05,100
"877",49,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"878",49,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"879",49,"mPFD","1,2,3,4,6,7,8-hxcdf",0,0.000812445079317047,0.000192221485691723,71
"880",49,"Non-Ortho PCBs","PCB 126",0.0099320899796288,0.010731540842584,5.24662956248506e-05,100
"881",49,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"882",49,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"883",50,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"884",50,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"885",50,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"886",50,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"887",50,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"888",50,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"889",50,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"890",50,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"891",50,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"892",50,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"893",50,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"894",50,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"895",50,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"896",50,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"897",50,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"898",50,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"899",50,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"900",50,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"901",51,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"902",51,"Non-Dioxin-like PCBs","PCB 99",0.00187271311009269,0.00207883006469387,0.000103872062126573,100
"903",51,"mPFD","PCB 118",0.0037773300226038,0.00417413751941203,0.00015889455616173,100
"904",51,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"905",51,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"906",51,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"907",51,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"908",51,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"909",51,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"910",51,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"911",51,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"912",51,"mPFD","2,3,4,7,8-pncdf",0.0226471663382398,0.022785687851283,9.85868262387431e-05,100
"913",51,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"914",51,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"915",51,"mPFD","1,2,3,4,6,7,8-hxcdf",3.96374517551747e-05,0.000812445079317047,0.000192221485691723,71
"916",51,"Non-Ortho PCBs","PCB 126",0.0106611457803702,0.010731540842584,5.24662956248506e-05,100
"917",51,"Non-Ortho PCBs","PCB 169",0,0.000500002439143377,0.000189547658862809,11
"918",51,"Non-Dioxin-like PCBs","PCB 194",0,0,0,0
"919",52,"Non-Dioxin-like PCBs","PCB 74",0,0,0,0
"920",52,"Non-Dioxin-like PCBs","PCB 99",0.00233239851005607,0.00207883006469387,0.000103872062126573,100
"921",52,"mPFD","PCB 118",0.0041102234433308,0.00417413751941203,0.00015889455616173,100
"922",52,"Non-Dioxin-like PCBs","PCB 138",0,0,0,0
"923",52,"Non-Dioxin-like PCBs","PCB 153",0,0,0,0
"924",52,"Non-Dioxin-like PCBs","PCB 170",0,0,0,0
"925",52,"Non-Dioxin-like PCBs","PCB 180",0,-0.00041873331822929,0.000201748781189617,5
"926",52,"Non-Dioxin-like PCBs","PCB 187",0,0,0,0
"927",52,"mPFD","1,2,3,6,7,8-hxcdd",0,-1.41378886035076e-06,9.94637887211316e-07,2
"928",52,"mPFD","1,2,3,4,6,7,8-hpcdd",0,0,0,0
"929",52,"mPFD","1,2,3,4,6,7,8,9-ocdd",0,-0.000793342774437702,0.000258429964777081,11
"930",52,"mPFD","2,3,4,7,8-pncdf",0.02309937191823,0.022785687851283,9.85868262387431e-05,100
"931",52,"mPFD","1,2,3,4,7,8-hxcdf",0,0,0,0
"932",52,"mPFD","1,2,3,6,7,8-hxcdf",0,0,0,0
"933",52,"mPFD","1,2,3,4,6,7,8-hxcdf",0.000554558937332465,0.000812445079317047,0.000192221485691723,71
"934",52,"Non-Ortho PCBs","PCB 126",0.0109212743305355,0.010731540842584,5.24662956248506e-05,100
