seed,variable,mean_weight
961,LBX138LA,0.014839392580923004
961,LBXD07LA,0.010935086222387952
961,LBX170LA,0.009254003910490877
961,LBX194LA,0.009184208599346719
961,LBX180LA,0.0057754930987825625
1,LBXF03LA,0.35014211221813313
1,LBXPCBLA,0.14390380707228115
1,LBX099LA,0.13331443600076673
1,LBXD03LA,0.07725529252227002
1,LBX153LA,0.06852480469956504
1,LBXHXCLA,0.0681469964803145
1,LBX170LA,0.030259340851369602
1,LBXF08LA,0.0264908989029837
1,LBX074LA,0.024275715357048946
1,LBX194LA,0.01313816013375742
1,LBX138LA,0.012710991613285481
1,LBXF05LA,0.012264154556456207
1,LBX187LA,0.012230279792514584
1,LBXF04LA,0.007441267026406414
1,LBXD07LA,0.007087559168430541
1,LBX118LA,0.006342214747996872
1,LBX180LA,0.00550062527107438
1,LBXD05LA,9.713435853462763e-4
341,LBX118LA,0.4070539458483274
341,LBX194LA,0.12344042030895608
341,LBX074LA,0.08909114169857764
341,LBXF08LA,0.07973989979981415
341,LBXF03LA,0.05951548793591088
341,LBXD05LA,0.05102837174303493
341,LBXPCBLA,0.046383711796395936
341,LBX138LA,0.0412578404869655
341,LBXF05LA,0.03255412343442805
341,LBXD03LA,0.015977679635699585
341,LBXF04LA,0.01310976776347047
341,LBX170LA,0.008787108081642894
341,LBX099LA,0.008066023923288717
341,LBX153LA,0.007684195472103057
341,LBXD07LA,0.007099213330196825
341,LBX187LA,0.006637239244894643
341,LBXHXCLA,0.0025734388923032126
341,LBX180LA,3.90603990741629e-7
140,LBXF03LA,0.2948713401832423
140,LBX099LA,0.2613631544342805
140,LBXPCBLA,0.18551554653098207
140,LBXF08LA,0.08032494284077671
140,LBXF05LA,0.03509321682917648
140,LBXHXCLA,0.028788851209504408
140,LBX187LA,0.028175380880256316
140,LBX194LA,0.027539667612216545
140,LBX118LA,0.024024119993379722
140,LBX138LA,0.017326383660552832
140,LBXF04LA,0.006993594152001229
140,LBX074LA,0.006127655651348741
140,LBXD05LA,0.0014585086094312015
140,LBXD07LA,0.0010523557578082825
140,LBXD03LA,9.968892627956701e-4
140,LBX170LA,3.4798586829275793e-4
140,LBX153LA,2.340885573472704e-7
140,LBX180LA,1.7243539686153156e-7
873,LBXPCBLA,0.3043808573760824
873,LBXF03LA,0.2718799918530522
873,LBX118LA,0.1334152220620308
873,LBX194LA,0.11421884228137691
873,LBXF04LA,0.060030690102200905
873,LBXF08LA,0.049457244786072406
873,LBX074LA,0.011622772076031716
873,LBXHXCLA,0.008976918188404976
873,LBXF05LA,0.008824146769616095
873,LBX187LA,0.008713313549463727
873,LBX138LA,0.00820347389255159
873,LBX170LA,0.006142412559744944
873,LBX153LA,0.004946632013655573
873,LBX180LA,0.004520536200686409
873,LBXD07LA,0.0021422124642781395
873,LBX099LA,0.0015858342428127265
873,LBXD05LA,9.386949779665789e-4
873,LBXD03LA,2.0460397434935824e-7
359,LBX074LA,0.24508355879919164
359,LBXF08LA,0.2095832383316534
359,LBXF03LA,0.11144609213264368
359,LBXF04LA,0.10903326460447389
359,LBXPCBLA,0.10007092478157267
359,LBXD05LA,0.08119463756290013
359,LBX099LA,0.03291813707249934
359,LBX118LA,0.02732257334632702
359,LBXF05LA,0.026400312773341233
359,LBXHXCLA,0.02411293281773703
359,LBXD03LA,0.008779517642326092
359,LBX194LA,0.008539923760684763
359,LBX138LA,0.005053888373197173
359,LBX153LA,0.0050361197681300235
359,LBX187LA,0.003225232043878118
359,LBX170LA,0.0021995423482249867
359,LBX180LA,6.838425602167148e-8
359,LBXD07LA,3.545696274958586e-8
204,LBXPCBLA,0.17773579990039717
204,LBX099LA,0.1709170672705109
204,LBXHXCLA,0.15294851730757383
204,LBXF03LA,0.13908851336828226
204,LBX118LA,0.11994647352802773
204,LBX194LA,0.08075826458326317
204,LBXF04LA,0.048964345026159796
204,LBX138LA,0.03345708724024173
204,LBX153LA,0.015606237722891297
204,LBX074LA,0.013849853255979488
204,LBXD05LA,0.012602030915912525
204,LBXF08LA,0.01172028023496993
204,LBXD03LA,0.011466846232548863
204,LBXF05LA,0.009780813608027456
204,LBXD07LA,9.604648738761617e-4
204,LBX180LA,1.9688492290901249e-4
204,LBX187LA,2.6234347789535434e-7
204,LBX170LA,2.576649512229998e-7
590,LBXPCBLA,0.18627827844394496
590,LBX099LA,0.18408530592893216
590,LBXF03LA,0.1769367634463733
590,LBXF08LA,0.12892364560189615
590,LBXHXCLA,0.09808045624474444
590,LBX118LA,0.05977651228883701
590,LBX138LA,0.04350827158592594
590,LBXD03LA,0.028227009128344603
590,LBX187LA,0.017637808489244695
590,LBX153LA,0.016727694426036693
590,LBXD05LA,0.015611525705577951
590,LBX074LA,0.013621384529633202
590,LBXF05LA,0.012743747962554092
590,LBX170LA,0.007743813052927633
590,LBX180LA,0.004621734474856697
590,LBX194LA,0.003012007988952108
590,LBXF04LA,0.00246392447610821
590,LBXD07LA,1.1622511078235478e-7
294,LBXHXCLA,0.22703929182059823
294,LBXF03LA,0.1470953287916548
294,LBX118LA,0.13248937495405308
294,LBXPCBLA,0.1265752673435125
294,LBX153LA,0.07436273441143622
294,LBX194LA,0.07228344215521314
294,LBXF08LA,0.05798751594430618
294,LBXF04LA,0.04534275214748801
294,LBX099LA,0.04506206641423076
294,LBX170LA,0.0249595607277468
294,LBXF05LA,0.021423391236361736
294,LBX187LA,0.016774661909608166
294,LBXD07LA,0.003517701564644619
294,LBX138LA,0.0032127081934647172
294,LBX074LA,0.0011698397971525252
294,LBXD03LA,4.3525919270204417e-4
294,LBXD05LA,2.683073679091993e-4
294,LBX180LA,7.960279216331451e-7
805,LBXF04LA,0.25992703097901715
805,LBXHXCLA,0.11557854462159708
805,LBX074LA,0.11508083624609017
805,LBXF03LA,0.10680855069767647
805,LBXPCBLA,0.0979066397206137
805,LBXF08LA,0.07242850668022115
805,LBX099LA,0.05058877075786152
805,LBX118LA,0.04559031043624186
805,LBX170LA,0.0400194195135621
805,LBXD03LA,0.030228721518826808
805,LBX138LA,0.01703037984510078
805,LBX194LA,0.009748088941112565
805,LBXD07LA,0.009681868680374356
805,LBXD05LA,0.008967820684653374
805,LBX153LA,0.00792751318878092
805,LBX187LA,0.005068387123020805
805,LBXF05LA,0.005013058910511399
805,LBX180LA,0.002405551454734124
